  AA MM DD HH      Hm0   Tm02   Tp   DirM      Hm0_V  DirM_V Hm0_F1 Tm02_F1 DirM_F1 Hm0_F2 Tm02_F2 DirM_F2   VelV   DirV
2016 01 23 02      1.5   9.3   12.8 277.0    -99.9  -99.9      1.5    9.4 277.0     -99.9  -99.9  -99.9       6.5   87.0
2016 01 23 03      1.6   9.4   12.8 277.0    -99.9  -99.9      1.6    9.5 277.0     -99.9  -99.9  -99.9       7.2   85.0
2016 01 23 04      1.6   9.5   12.9 277.0    -99.9  -99.9      1.6    9.6 277.0     -99.9  -99.9  -99.9       8.3   88.0
2016 01 23 05      1.6   9.6   12.9 277.0    -99.9  -99.9      1.6    9.7 277.0     -99.9  -99.9  -99.9       8.8   86.0
2016 01 23 06      1.6   9.7   12.9 277.0    -99.9  -99.9      1.6    9.8 277.0     -99.9  -99.9  -99.9       7.1   82.0
2016 01 23 07      1.7   9.8   13.0 277.0    -99.9  -99.9      1.7    9.9 277.0     -99.9  -99.9  -99.9       7.6   86.0
2016 01 23 08      1.7   9.9   13.0 277.0    -99.9  -99.9      1.7    9.9 277.0     -99.9  -99.9  -99.9       7.2   83.0
2016 01 23 09      1.7  10.0   13.0 277.0    -99.9  -99.9      1.7   10.0 277.0     -99.9  -99.9  -99.9       6.7   76.0
2016 01 23 10      1.7  10.1   13.1 277.0    -99.9  -99.9      1.7   10.1 277.0     -99.9  -99.9  -99.9       6.7   79.0
2016 01 23 11      1.7  10.1   13.1 277.0    -99.9  -99.9      1.7   10.2 277.0     -99.9  -99.9  -99.9       6.4   79.0
2016 01 23 12      1.8  10.2   13.1 277.0    -99.9  -99.9      1.8   10.3 277.0     -99.9  -99.9  -99.9       4.9   77.0
2016 01 23 13      1.8  10.3   13.1 277.0    -99.9  -99.9      1.8   10.3 277.0     -99.9  -99.9  -99.9       5.4   76.0
2016 01 23 14      1.8  10.3   13.2 277.0    -99.9  -99.9      1.8   10.4 277.0     -99.9  -99.9  -99.9       4.4   82.0
2016 01 23 15      1.8  10.3   13.2 277.0    -99.9  -99.9      1.8   10.4 277.0     -99.9  -99.9  -99.9       2.8  103.0
2016 01 23 16      1.8  10.2   13.2 277.0    -99.9  -99.9      1.8   10.4 277.0     -99.9  -99.9  -99.9       2.9  117.0
2016 01 23 17      1.8   9.7   13.2 277.0    -99.9  -99.9      1.8   10.4 277.0     -99.9  -99.9  -99.9       3.8  129.0
2016 01 23 18      1.8   8.4   13.2 275.0    -99.9  -99.9      1.8   10.5 277.0       0.3    2.9  171.0       3.5  115.0
2016 01 23 19      1.8   7.7   13.2 273.0    -99.9  -99.9      1.8   10.5 277.0       0.4    3.3  167.0       5.0  111.0
2016 01 23 20      1.9   7.0   13.1 271.0      0.4  134.0      1.7   10.5 276.0       0.4    3.5  178.0       6.9  111.0
2016 01 23 21      1.9   6.3   13.1 266.0      0.8  154.0      1.7   10.5 276.0       0.2    4.9  194.0       8.4  114.0
2016 01 23 22      2.0   5.7   13.1 260.0      0.7  132.0      1.7   10.4 276.0       0.7    4.3  179.0       8.7  114.0
2016 01 23 23      2.1   5.4   13.1 250.0      1.2  150.0      1.7   10.4 276.0     -99.9  -99.9  -99.9       8.9  116.0
2016 01 24 00      2.2   5.3   13.0 237.0      1.4  143.0      1.7   10.5 276.0       0.4    5.9  181.0       8.6  118.0
2016 01 24 01      2.3   5.3   13.0 221.0      1.6  144.0      1.7   10.5 276.0     -99.9  -99.9  -99.9       9.9  120.0
2016 01 24 02      2.5   5.3   12.9 199.0      1.8  140.0      1.6   10.5 276.0     -99.9  -99.9  -99.9      10.2  124.0
2016 01 24 03      2.6   5.4   12.9 184.0      2.0  139.0      1.6   10.5 276.0     -99.9  -99.9  -99.9      10.5  127.0
2016 01 24 04      2.7   5.4   12.8 175.0      2.1  137.0      1.6   10.5 276.0     -99.9  -99.9  -99.9      10.6  127.0
2016 01 24 05      2.7   5.4   12.7 170.0      2.1  135.0      1.6   10.5 276.0     -99.9  -99.9  -99.9      10.8  128.0
2016 01 24 06      2.7   5.4   12.7 168.0      2.1  134.0      1.5   10.5 275.0     -99.9  -99.9  -99.9       8.9  123.0
2016 01 24 07      2.5   5.4   12.6 173.0      2.0  133.0      1.5   10.5 275.0     -99.9  -99.9  -99.9      10.2  124.0
2016 01 24 08      2.5   5.4   12.5 172.0      2.0  133.0      1.5   10.4 275.0     -99.9  -99.9  -99.9      10.5  126.0
2016 01 24 09      2.5   5.3   12.5 169.0      2.0  133.0      1.5   10.4 275.0     -99.9  -99.9  -99.9      10.5  129.0
2016 01 24 10      2.5   5.3   12.4 166.0      2.0  133.0      1.5   10.4 275.0     -99.9  -99.9  -99.9      10.7  130.0
2016 01 24 11      2.5   5.3   12.4 164.0      2.0  133.0      1.5   10.4 275.0     -99.9  -99.9  -99.9      10.4  128.0
2016 01 24 12      2.5   5.3   12.4 166.0      1.9  131.0      1.4   10.3 275.0       0.4    7.8  164.0       8.3  127.0
2016 01 24 13      2.3   5.3   12.3 174.0      1.8  132.0      1.4   10.2 275.0       0.4    7.8  164.0       8.5  126.0
2016 01 24 14      2.2   5.3   12.3 178.0      1.7  133.0      1.4   10.2 274.0     -99.9  -99.9  -99.9       8.6  130.0
2016 01 24 15      2.2   5.3   12.2 182.0      1.6  134.0      1.4   10.1 274.0     -99.9  -99.9  -99.9       8.9  131.0
2016 01 24 16      2.1   5.3   12.2 183.0      1.6  134.0      1.4   10.0 274.0     -99.9  -99.9  -99.9       9.2  135.0
2016 01 24 17      2.1   5.2   12.2 182.0      1.6  135.0      1.3    9.9 274.0     -99.9  -99.9  -99.9       9.1  139.0
2016 01 24 18      2.1   5.2   12.1 180.0      1.6  136.0      1.3    9.9 273.0     -99.9  -99.9  -99.9       8.0  138.0
2016 01 24 19      2.0   5.2   12.1 180.0      1.6  136.0      1.3    9.8 273.0     -99.9  -99.9  -99.9       9.4  131.0
2016 01 24 20      2.1   5.1   12.1 174.0      1.6  135.0      1.2    9.8 273.0     -99.9  -99.9  -99.9       9.5  129.0
2016 01 24 21      2.1   5.1   12.1 169.0      1.7  134.0      1.2    9.7 273.0     -99.9  -99.9  -99.9       9.8  129.0
2016 01 24 22      2.1   5.0   12.1 165.0      1.7  134.0      1.2    9.7 273.0     -99.9  -99.9  -99.9       9.9  132.0
2016 01 24 23      2.1   5.0    6.2 163.0      1.7  134.0      1.2    9.7 272.0     -99.9  -99.9  -99.9       9.3  132.0
2016 01 25 00      2.1   5.0    6.2 162.0      1.7  134.0      1.1    9.7 272.0     -99.9  -99.9  -99.9       8.8  130.0
2016 01 25 01      2.0   5.0    6.2 163.0      1.6  134.0      1.1    9.7 272.0     -99.9  -99.9  -99.9       9.5  131.0
2016 01 25 02      2.0   4.9    6.1 163.0      1.6  133.0      1.1    9.6 272.0     -99.9  -99.9  -99.9       9.1  131.0
2016 01 25 03      2.0   4.9    6.0 162.0      1.6  133.0      1.1    9.6 271.0     -99.9  -99.9  -99.9       9.1  128.0
2016 01 25 04      2.0   5.0    6.1 161.0      1.6  133.0      1.1    9.6 271.0     -99.9  -99.9  -99.9       9.4  127.0
2016 01 25 05      2.0   5.0    6.2 161.0      1.6  133.0      1.1    9.5 271.0     -99.9  -99.9  -99.9       8.9  123.0
2016 01 25 06      2.0   5.1    6.3 164.0      1.6  131.0      1.1    9.5 270.0       0.3    7.8  162.0       7.1  118.0
2016 01 25 07      2.0   5.2    6.4 172.0      1.5  133.0      1.2    9.5 270.0     -99.9  -99.9  -99.9       8.1  119.0
2016 01 25 08      1.9   5.2   12.0 180.0      1.5  132.0      1.2    9.5 269.0     -99.9  -99.9  -99.9       9.2  120.0
2016 01 25 09      2.0   5.2   12.0 184.0      1.5  132.0      1.3    9.5 269.0     -99.9  -99.9  -99.9       9.8  125.0
2016 01 25 10      2.1   5.2   12.1 184.0      1.6  132.0      1.3    9.5 268.0     -99.9  -99.9  -99.9       9.5  127.0
2016 01 25 11      2.2   5.3   12.1 186.0      1.6  133.0      1.4    9.6 267.0     -99.9  -99.9  -99.9       8.2  133.0
2016 01 25 12      2.2   5.4   12.2 197.0      1.6  134.0      1.1   11.9 276.0       1.0    8.2  257.0       8.2  136.0
2016 01 25 13      2.2   5.5   12.2 207.0      1.5  134.0      1.6    9.7 266.0     -99.9  -99.9  -99.9       8.3  139.0
2016 01 25 14      2.2   5.7   12.2 218.0      1.5  134.0      1.6    9.7 266.0     -99.9  -99.9  -99.9       7.3  142.0
2016 01 25 15      2.2   5.8   12.1 229.0      1.4  134.0      1.7    9.7 265.0     -99.9  -99.9  -99.9       6.5  155.0
2016 01 25 16      2.2   6.0   12.1 238.0    -99.9  -99.9      1.8    9.7 265.0       1.2    4.6  134.0       6.0  170.0
2016 01 25 17      2.2   6.2   12.1 245.0    -99.9  -99.9      1.8    9.6 265.0       1.1    4.5  134.0       5.8  178.0
2016 01 25 18      2.2   6.5   12.1 249.0    -99.9  -99.9      1.9    9.6 264.0       1.0    4.5  134.0       5.7  168.0
2016 01 25 19      2.2   6.7   12.1 253.0    -99.9  -99.9      1.9    9.6 264.0       0.9    4.4  134.0       5.7  189.0
2016 01 25 20      2.1   6.9   12.0 255.0    -99.9  -99.9      1.9    9.6 264.0       0.9    4.3  134.0       4.9  258.0
2016 01 25 21      2.1   7.2   12.0 257.0    -99.9  -99.9      2.0    9.6 264.0       0.8    4.3  132.0       4.3  278.0
2016 01 25 22      2.1   7.6   12.0 259.0    -99.9  -99.9      2.0    9.5 264.0       0.6    4.2  131.0       6.4  300.0
2016 01 25 23      2.0   7.8   12.0 261.0    -99.9  -99.9      2.0    9.4 264.0       0.6    4.2  130.0       6.2  306.0
2016 01 26 00      2.0   7.9   12.0 262.0      0.1  289.0      2.0    9.5 264.0       0.5    4.1  129.0       5.9  306.0
2016 01 26 01      2.0   7.6   11.9 262.0      0.2  287.0      2.0    9.4 264.0       0.4    4.0  129.0       6.2  316.0
2016 01 26 02      2.0   7.5   11.9 263.0      0.2  292.0      1.4   11.8 275.0       1.3    8.0  251.0       6.0  335.0
2016 01 26 03      2.0   7.6   11.9 264.0    -99.9  -99.9      1.4   11.9 275.0       1.3    8.0  251.0       5.4  344.0
2016 01 26 04      2.0   7.7   11.9 264.0    -99.9  -99.9      1.4   11.9 275.0       1.3    7.9  251.0       4.7  345.0
2016 01 26 05      2.0   7.9   11.9 264.0    -99.9  -99.9      1.4   11.9 275.0       1.3    7.7  251.0       4.6  342.0
2016 01 26 06      2.0   8.0   11.9 265.0    -99.9  -99.9      1.4   11.9 275.0       1.3    7.1  253.0       5.2  334.0
2016 01 26 07      1.9   8.0   11.9 265.0    -99.9  -99.9      1.4   11.9 275.0       1.3    7.2  253.0       4.7  342.0
2016 01 26 08      1.9   8.1   11.9 265.0    -99.9  -99.9      1.9    9.0 265.0       0.2    3.5  125.0       4.2  335.0
2016 01 26 09      1.9   8.2   11.9 266.0    -99.9  -99.9      1.9    9.0 266.0       0.1    3.5  124.0       4.3  326.0
2016 01 26 10      1.9   8.3   11.9 266.0    -99.9  -99.9      1.9    9.0 266.0       0.1    3.4  124.0       4.4  321.0
2016 01 26 11      1.9   8.4   11.9 266.0    -99.9  -99.9      1.9    9.0 266.0     -99.9  -99.9  -99.9       4.5  329.0
2016 01 26 12      1.9   8.4   11.9 267.0    -99.9  -99.9      1.9    9.0 267.0     -99.9  -99.9  -99.9       4.0  334.0
2016 01 26 13      1.9   8.5   11.9 267.0    -99.9  -99.9      1.8    9.1 267.0     -99.9  -99.9  -99.9       3.5  332.0
2016 01 26 14      1.8   8.7   11.9 267.0    -99.9  -99.9      1.8    9.1 267.0     -99.9  -99.9  -99.9       3.3  321.0
2016 01 26 15      1.8   8.8   11.9 267.0    -99.9  -99.9      1.8    9.1 267.0     -99.9  -99.9  -99.9       2.8  322.0
2016 01 26 16      1.8   8.9   11.9 268.0    -99.9  -99.9      1.8    9.1 268.0     -99.9  -99.9  -99.9       2.3  292.0
2016 01 26 17      1.8   8.9   11.9 268.0    -99.9  -99.9      1.8    9.1 268.0     -99.9  -99.9  -99.9       3.1  268.0
2016 01 26 18      1.8   8.9   11.9 268.0    -99.9  -99.9      1.8    9.1 268.0     -99.9  -99.9  -99.9       3.7  256.0
2016 01 26 19      1.7   8.9   11.9 268.0    -99.9  -99.9      1.7    9.1 268.0     -99.9  -99.9  -99.9       4.3  270.0
2016 01 26 20      1.7   8.9   11.9 269.0    -99.9  -99.9      1.7    9.1 269.0     -99.9  -99.9  -99.9       4.0  269.0
2016 01 26 21      1.7   8.9   11.9 269.0    -99.9  -99.9      1.7    9.1 269.0     -99.9  -99.9  -99.9       4.3  277.0
2016 01 26 22      1.7   8.8   11.9 269.0    -99.9  -99.9      1.7    9.1 269.0     -99.9  -99.9  -99.9       3.5  293.0
2016 01 26 23      1.6   8.8   11.9 269.0    -99.9  -99.9      1.6    9.5 269.0       0.2    3.4  285.0       3.5  323.0
2016 01 27 00      1.6   8.7   11.9 270.0    -99.9  -99.9      1.6    9.5 269.0       0.2    3.5  283.0       2.3  295.0
2016 01 27 01      1.6   8.5   11.9 270.0    -99.9  -99.9      1.6    9.6 269.0       0.3    3.6  282.0       3.2  327.0
2016 01 27 02      1.6   8.4   11.8 270.0    -99.9  -99.9      1.3   10.9 277.0       0.9    7.9  255.0       3.7  337.0
2016 01 27 03      1.6   8.3   11.8 270.0    -99.9  -99.9      1.2   10.9 277.0       0.9    7.9  255.0       4.1  341.0
2016 01 27 04      1.5   8.3   11.8 270.0    -99.9  -99.9      1.2   10.9 278.0       0.9    7.8  255.0       4.0  347.0
2016 01 27 05      1.5   8.3   11.7 270.0    -99.9  -99.9      1.2   10.9 278.0       0.9    7.7  256.0       3.6    0.0
2016 01 27 06      1.5   8.4   11.7 270.0    -99.9  -99.9      1.5    9.4 270.0       0.2    3.6  282.0       3.5   11.0
2016 01 27 07      1.5   8.4   11.6 270.0    -99.9  -99.9      1.5    8.7 270.0     -99.9  -99.9  -99.9       3.4   18.0
2016 01 27 08      1.5   8.5   11.6 271.0    -99.9  -99.9      1.4    8.8 271.0     -99.9  -99.9  -99.9       2.7   36.0
2016 01 27 09      1.4   8.5   11.5 271.0    -99.9  -99.9      1.4    8.8 271.0     -99.9  -99.9  -99.9       2.9   50.0
2016 01 27 10      1.4   8.6   11.5 271.0    -99.9  -99.9      1.4    8.8 271.0     -99.9  -99.9  -99.9       2.8   59.0
2016 01 27 11      1.4   8.6   11.4 271.0    -99.9  -99.9      1.4    8.9 271.0     -99.9  -99.9  -99.9       3.3   65.0
2016 01 27 12      1.4   8.7   11.4 271.0    -99.9  -99.9      1.4    8.9 271.0     -99.9  -99.9  -99.9       3.1   61.0
2016 01 27 13      1.4   8.8   11.4 272.0    -99.9  -99.9      1.3    8.9 272.0     -99.9  -99.9  -99.9       2.5   68.0
2016 01 27 14      1.3   8.8   11.4 272.0    -99.9  -99.9      1.3    8.8 271.0       0.3   16.1  290.0       1.7   53.0
2016 01 27 15      1.3   8.9   11.3 272.0    -99.9  -99.9      1.3    8.8 271.0       0.3   16.1  290.0       1.3   34.0
2016 01 27 16      1.3   8.9   11.3 273.0    -99.9  -99.9      1.2    8.7 270.0       0.5   15.3  289.0       1.4   65.0
2016 01 27 17      1.3   9.0   11.3 273.0    -99.9  -99.9      1.2    8.7 271.0       0.5   15.3  288.0       0.8   58.0
2016 01 27 18      1.3   9.1   11.3 274.0    -99.9  -99.9      1.2    8.7 271.0       0.5   15.3  288.0       2.0  311.0
2016 01 27 19      1.3   9.2   11.3 274.0    -99.9  -99.9      1.2    8.7 271.0       0.6   15.3  288.0       2.5  313.0
2016 01 27 20      1.3   9.3   11.3 275.0    -99.9  -99.9      1.2    8.7 271.0       0.6   15.3  287.0       2.2  322.0
2016 01 27 21      1.3   9.4   11.3 275.0    -99.9  -99.9      1.2    8.7 272.0       0.6   15.3  287.0       1.9  335.0
2016 01 27 22      1.3   9.5   11.3 276.0    -99.9  -99.9      1.1    8.5 272.0       0.7   14.6  286.0       2.0  326.0
2016 01 27 23      1.4   9.6   11.3 276.0    -99.9  -99.9      1.1    8.4 271.0       0.7   14.2  287.0       1.7  338.0
2016 01 28 00      1.4   9.7   15.0 276.0    -99.9  -99.9      1.1    8.4 271.0       0.8   14.6  285.0       2.1    4.0
2016 01 28 01      1.4   9.8   14.9 277.0    -99.9  -99.9      1.0    8.1 271.0       0.9   14.1  283.0       2.5   18.0
2016 01 28 02      1.4   9.9   14.9 277.0    -99.9  -99.9      1.0    8.1 271.0       1.0   14.2  283.0       2.8   24.0
2016 01 28 03      1.4  10.0   14.9 277.0    -99.9  -99.9      1.0   14.2 283.0       1.0    8.1  272.0       2.8   33.0
2016 01 28 04      1.4  10.0   14.8 278.0    -99.9  -99.9      1.4   10.1 278.0     -99.9  -99.9  -99.9       3.3   29.0
2016 01 28 05      1.4  10.1   14.8 278.0    -99.9  -99.9      1.4   10.1 278.0     -99.9  -99.9  -99.9       3.5   26.0
2016 01 28 06      1.5  10.2   14.7 278.0    -99.9  -99.9      1.5   10.2 278.0     -99.9  -99.9  -99.9       2.6   36.0
2016 01 28 07      1.5  10.2   14.7 278.0    -99.9  -99.9      1.5   10.2 278.0     -99.9  -99.9  -99.9       2.8   50.0
2016 01 28 08      1.5  10.3   14.6 278.0    -99.9  -99.9      1.5   10.3 278.0     -99.9  -99.9  -99.9       2.2   76.0
2016 01 28 09      1.5  10.3   14.6 278.0    -99.9  -99.9      1.5   10.3 278.0     -99.9  -99.9  -99.9       1.8   60.0
2016 01 28 10      1.5  10.3   14.5 278.0    -99.9  -99.9      1.5   10.3 278.0     -99.9  -99.9  -99.9       3.2   76.0
2016 01 28 11      1.5  10.3   14.4 279.0    -99.9  -99.9      1.5   10.3 279.0     -99.9  -99.9  -99.9       3.3   83.0
2016 01 28 12      1.5  10.3   14.4 279.0    -99.9  -99.9      1.5   10.4 279.0     -99.9  -99.9  -99.9       2.6  101.0
2016 01 28 13      1.5  10.3   14.3 279.0    -99.9  -99.9      1.5   10.4 279.0     -99.9  -99.9  -99.9       1.4   74.0
2016 01 28 14      1.5  10.3   14.2 279.0    -99.9  -99.9      1.5   10.3 279.0     -99.9  -99.9  -99.9       0.9   21.0
2016 01 28 15      1.5  10.3   14.1 279.0    -99.9  -99.9      1.5   10.3 279.0     -99.9  -99.9  -99.9       1.4    4.0
2016 01 28 16      1.5  10.3   14.0 279.0    -99.9  -99.9      1.5   10.3 279.0     -99.9  -99.9  -99.9       1.8  345.0
2016 01 28 17      1.5  10.3   13.9 278.0    -99.9  -99.9      1.5   10.3 278.0     -99.9  -99.9  -99.9       2.6  350.0
2016 01 28 18      1.5  10.2   13.8 278.0    -99.9  -99.9      1.5   10.2 278.0     -99.9  -99.9  -99.9       1.6  352.0
2016 01 28 19      1.5  10.2   13.7 278.0    -99.9  -99.9      1.5   10.2 278.0     -99.9  -99.9  -99.9       2.4  332.0
2016 01 28 20      1.5  10.1   13.7 278.0    -99.9  -99.9      1.5   10.1 278.0     -99.9  -99.9  -99.9       2.4  335.0
2016 01 28 21      1.5  10.1   13.6 278.0    -99.9  -99.9      1.5   10.1 278.0     -99.9  -99.9  -99.9       3.6  327.0
2016 01 28 22      1.5  10.0   13.5 278.0    -99.9  -99.9      1.5   10.0 278.0     -99.9  -99.9  -99.9       4.3  334.0
2016 01 28 23      1.5   9.9   13.5 278.0    -99.9  -99.9      1.5    9.9 278.0     -99.9  -99.9  -99.9       4.6  338.0
2016 01 29 00      1.5   9.8   13.4 278.0    -99.9  -99.9      1.5    9.8 278.0     -99.9  -99.9  -99.9       3.9  357.0
2016 01 29 01      1.5   9.8   13.4 278.0    -99.9  -99.9      1.5    9.8 278.0     -99.9  -99.9  -99.9       5.2  352.0
2016 01 29 02      1.5   9.7   13.3 278.0    -99.9  -99.9      1.5    9.6 278.0     -99.9  -99.9  -99.9       7.0    2.0
2016 01 29 03      1.5   9.6   13.2 278.0    -99.9  -99.9      1.5    9.5 278.0       0.1   20.5  288.0       7.4   11.0
2016 01 29 04      1.5   9.5   13.2 278.0    -99.9  -99.9      1.5    9.4 278.0       0.1   20.4  288.0       6.4   14.0
2016 01 29 05      1.6   9.4   13.1 278.0    -99.9  -99.9      1.6    9.4 278.0       0.1   20.4  288.0       5.5   12.0
2016 01 29 06      1.6   9.3   13.0 278.0    -99.9  -99.9      1.6    9.3 278.0     -99.9  -99.9  -99.9       6.7   11.0
2016 01 29 07      1.6   9.2   12.9 278.0    -99.9  -99.9      1.6    9.2 278.0     -99.9  -99.9  -99.9       6.5   19.0
2016 01 29 08      1.6   9.1   12.9 278.0    -99.9  -99.9      1.6    9.1 278.0     -99.9  -99.9  -99.9       6.4   29.0
2016 01 29 09      1.6   9.1   12.8 278.0    -99.9  -99.9      1.6    9.1 278.0     -99.9  -99.9  -99.9       6.1   27.0
2016 01 29 10      1.6   8.9   12.7 278.0    -99.9  -99.9      1.6    9.0 278.0     -99.9  -99.9  -99.9       5.7   26.0
2016 01 29 11      1.5   8.8   12.7 278.0    -99.9  -99.9      1.5    8.9 278.0     -99.9  -99.9  -99.9       5.0   14.0
2016 01 29 12      1.5   8.7   12.6 278.0    -99.9  -99.9      1.5    8.8 278.0     -99.9  -99.9  -99.9       5.2    7.0
2016 01 29 13      1.5   8.5   12.6 278.0    -99.9  -99.9      1.5    8.7 278.0     -99.9  -99.9  -99.9       4.8  359.0
2016 01 29 14      1.4   8.4   12.6 278.0    -99.9  -99.9      1.4    8.7 278.0     -99.9  -99.9  -99.9       4.4  356.0
2016 01 29 15      1.4   8.3   12.6 278.0    -99.9  -99.9      1.4    8.6 278.0     -99.9  -99.9  -99.9       4.6  350.0
2016 01 29 16      1.4   8.1   12.6 278.0    -99.9  -99.9      1.4    8.6 278.0     -99.9  -99.9  -99.9       4.6  347.0
2016 01 29 17      1.4   7.9   12.6 278.0    -99.9  -99.9      1.4    8.5 278.0     -99.9  -99.9  -99.9       5.0  336.0
2016 01 29 18      1.3   7.7   12.6 278.0    -99.9  -99.9      1.3    8.5 278.0     -99.9  -99.9  -99.9       4.5  331.0
2016 01 29 19      1.3   7.4   12.5 278.0    -99.9  -99.9      1.3    8.4 278.0     -99.9  -99.9  -99.9       5.4  329.0
2016 01 29 20      1.3   7.0   12.5 279.0    -99.9  -99.9      1.3    8.5 279.0     -99.9  -99.9  -99.9       5.9  338.0
2016 01 29 21      1.3   6.6   12.5 279.0      0.1  315.0      1.3    8.6 278.0     -99.9  -99.9  -99.9       5.6  346.0
2016 01 29 22      1.3   6.2   12.4 279.0    -99.9  -99.9      1.2    8.9 279.0       0.2    2.9  299.0       5.4  359.0
2016 01 29 23      1.3   6.0   12.4 280.0    -99.9  -99.9      1.2    9.4 279.0       0.4    3.2  286.0       7.5   20.0
2016 01 31 00      1.1   6.3   15.2 284.0      0.2  315.0      0.8    7.9 278.0       0.8   14.7  290.0       7.9  347.0
2016 01 31 01      1.2   4.6   15.1 287.0      0.4  313.0      0.8    8.5 278.0       0.8   14.7  290.0       8.5  355.0
2016 01 31 02      1.4   4.0   15.0 294.0      0.8  316.0      0.8   13.9 288.0       0.7    8.4  277.0       9.2  357.0
2016 01 31 03      1.6   4.0   14.9 301.0      1.2  320.0      0.8   13.9 288.0       0.7    8.8  277.0       9.0    1.0
2016 01 31 04      1.8   4.1   14.9 307.0      1.4  322.0      0.8   13.5 289.0       0.6    8.8  276.0       8.9    3.0
2016 01 31 05      1.9   4.2    4.7 309.0      0.8   14.0      1.3    4.4 306.0       0.8   13.5  289.0       8.9    6.0
2016 01 31 06      1.9   4.3   14.7 309.0      1.0    6.0      1.2    4.6 294.0       0.8   13.2  289.0       9.1    8.0
2016 01 31 07      1.8   4.4   14.6 311.0      1.0    7.0      1.1    4.7 296.0       0.8   13.1  289.0       9.2    5.0
2016 01 31 08      1.8   4.4   14.6 313.0      1.0    6.0      1.1    4.7 300.0       0.8   13.1  289.0       9.0    3.0
2016 01 31 09      1.8   4.4   14.5 315.0      1.0    6.0      1.0    4.7 305.0       0.8   13.0  289.0       7.7    5.0
2016 01 31 10      1.7   4.4   14.4 313.0      1.3  335.0      0.8   12.9 289.0       0.6    9.0  274.0       7.0   13.0
2016 01 31 11      1.6   4.5   14.3 311.0      1.2  336.0      0.8   12.7 289.0       0.6    8.7  274.0       6.1   16.0
2016 01 31 12      1.5   4.6   14.1 308.0      0.7    6.0      0.8   12.6 289.0       0.8    4.5  311.0       6.4    3.0
2016 01 31 13      1.4   4.7   13.9 304.0      0.9  342.0      0.8   12.5 289.0       0.7    6.5  274.0       6.2    1.0
2016 01 31 14      1.3   4.7   13.8 301.0      0.8  343.0      0.8   12.5 289.0       0.7    6.5  274.0       6.5    3.0
2016 01 31 15      1.3   4.8   13.6 299.0      0.6  349.0      0.8   12.4 289.0       0.6    6.6  274.0       5.6    1.0
2016 01 31 16      1.2   5.0   13.5 296.0      0.6  345.0      1.0    8.8 283.0     -99.9  -99.9  -99.9       4.7  343.0
2016 01 31 17      1.2   5.2   13.4 293.0      0.5  347.0      1.0    8.5 284.0     -99.9  -99.9  -99.9       5.2  325.0
2016 01 31 18      1.1   5.5   13.4 290.0    -99.9  -99.9      1.0    9.0 284.0       0.4    3.4  346.0       4.6  320.0
2016 01 31 19      1.1   5.9   13.3 288.0      0.3  348.0      1.0    9.1 284.0       0.2    3.6  296.0       4.7  324.0
2016 01 31 20      1.0   6.1   13.2 287.0      0.3  325.0      1.0    9.7 284.0     -99.9  -99.9  -99.9       5.2  322.0
2016 01 31 21      1.0   6.1   13.2 286.0      0.2  351.0      1.0    9.8 284.0       0.2    3.3  291.0       4.9  332.0
2016 01 31 22      1.0   6.1   13.1 286.0      0.2  350.0      1.0    9.8 284.0       0.2    3.3  292.0       4.6  355.0
2016 01 31 23      1.0   6.0   13.1 286.0      0.2  352.0      1.0    9.8 284.0       0.2    3.3  293.0       5.7    8.0
